model_num,target_variable,p,AIC,BIC,RMSE_2_back,RMSE_1_back,RMSE_0_back,RMSE_1_ahead,RMSE_2_ahead,RMSE,MAE_2_back,MAE_1_back,MAE_0_back,MAE_1_ahead,MAE_2_ahead,MAE,min_rank,max_rank,mean_rank,median_rank,x_cn,x_us,x_de,x_jp,x_nl,x_kr,x_fr,x_it,x_uk,x_mx,x_ca,x_be,x_ru,x_in,x_br,x_za,x_oecd,x_briics,ipi_us,ipi_jp,ipi_de,ipi_kr,ipi_it,ipi_fr,ipi_uk,ipi_mx,ipi_ru,ipi_ca,ipi_es,ipi_oecd,rti_val_us,rti_val_jp,rti_val_de,rti_val_uk,rti_val_fr,rti_val_it,rti_val_es,rti_val_ca,rti_vol_us,rti_vol_jp,rti_vol_de,rti_vol_uk,rti_vol_fr,rti_vol_it,rti_vol_mx,rti_vol_br,rti_vol_es,rti_vol_ca,rti_vol_kr,rti_vol_oecd,constr_us,constr_jp,constr_de,constr_uk,constr_fr,constr_ca,constr_oecd,x_servs_oecd,fdi_world,fdi_oecd,cci_us,cci_cn,cci_de,cci_jp,cci_uk,cci_fr,cci_br,cci_kr,cci_oecd,bci_us,bci_cn,bci_de,bci_jp,bci_uk,bci_fr,bci_br,bci_kr,bci_nl,bci_oecd,export_orders_us,export_orders_de,export_orders_it,export_orders_nl,export_orders_fr,export_orders_uk,manuf_orders_us,manuf_orders_de,manuf_orders_uk,manuf_orders_nl,manuf_orders_fr,manuf_orders_it,x_servs_de,x_servs_fr,ipi_eu27,is_fr,mar_freight_de,mar_freight_nl,tourists_de,tourists_es,tourists_fr,tourists_it,tourists_uk,coincident_us,x_servs_us,manuf_shipments_us,manuf_orders_us_2,adv_rti_us,x_servs_cn,x_servs_sg,x_cn_2,constr_cn,freight_mar_cn,ipi_cn,rti_cn,pmi_manuf_cn,export_orders_cn,pmi_nm_cn2,pmi_total_cn,is_cn,x_hk,x_servs_jp,ind_orders_ez,x_servs_ez,p_manuf,x_world,x_vol_world,x_vol_us,x_vol_jp,x_vol_ez,x_vol_cn,x_vol_ema,x_vol_cis,x_vol_lac,x_vol_afr,x_uv_world,tourists_mx,bci_servs_eu,container_index,is_jp,is_uk,is_br,ipi_br,tourists_tk,container_sg,x_sg,air_freight_total_lhr,air_freight_intl_lhr,air_freight_hkg,p_comm,x_vol_world2,x_servs_uk2,fdi_cn,fdi_in,baltic,harpex,pmi_manuf_us,pmi_nm_us,pmi_nm_cn,oil_x,oil_prod,tourists_th,tourists_neasia,tourists_seasia,tourists_world,container_hk,transit_pa_canal,transit_suez_canal,air_freight_mem,container_exports_la,container_total_la,x_servs_world,x_servs_in,manuf_ba_conf_pl,manuf_ba_conf_ch,manuf_ba_conf_de,manuf_ba_conf_it,manuf_ba_conf_nl,manuf_emp_fut_de,manuf_emp_fut_it,manuf_emp_fut_nl,serv_conf_fr,serv_conf_nl,serv_emp_fut_nl,shipfix_de,shipfix_nl,shipfix_cn,shipfix_hk,shipfix_us,shipfix_fr,shipfix_uk,shipfix_jp,shipfix_sg,shipfix_ae,ipi_in,tourists_us,cci_id,fc_gdp_us,fc_gdp_jp,fc_gdp_de,fc_gdp_uk,fc_gdp_oecd,fc_x_us,fc_x_de,fc_x_nl,fc_x_jp
122,x_world,1,3757.544326598686,4010.400593773338,0.01900139979049344,0.01579131259676618,0.016691796161951513,0.011054216372840972,0.008869226265204973,0.014281590237451416,0.015412798535061053,0.011150729748075672,0.013005998001822602,0.009466575442623418,0.0075566554327738756,0.0113185514320713,1,20,10.5,10.5,0-0,1-1,1-1,1-1,1-0,0-0,0-0,0-0,0-0,1-0,1-1,0-0,1-1,0-0,0-0,0-0,1-1,1-1,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,1-0,0-0,0-0
123,x_world,1,3733.0716188958727,4070.2133084620755,0.01675089645278539,0.01518594067505874,0.01888584040087682,0.012297976498909456,0.006976544027512101,0.014019439611028502,0.013825137088739134,0.012049403576130853,0.01532612004978683,0.010524871743656843,0.005701544045420239,0.0114854153007468,1,20,10.5,10.5,0-0-0-0,1-1-1-0,1-1-1-1,1-1-1-0,1-0-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-0-1-0,1-1-1-0,0-0-0-0,1-1-1-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-1-0,1-1-0-1,0-0-0-0,0-0-0-0,1-0-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-0-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-0-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-0-1,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-0-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-1-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-0-1,0-0-0-0,0-0-0-0,1-0-1-1,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,1-1-1-0,1-0-1-0,0-0-0-0,0-0-0-0
124,x_world,1,3816.0604090333604,4085.1254112833108,0.018786242976178855,0.014646926375926314,0.02038078014252276,0.013295843319048558,0.007763088759323949,0.014974576314600087,0.01610350527692683,0.011518099161645383,0.01667514244400019,0.010932572458376689,0.0067206993352131325,0.0123900037352324,1,20,10.5,10.5,0-0,1-1,1-1,1-1,1-1,0-0,0-0,0-0,0-0,1-1,1-1,0-0,1-1,0-0,0-0,0-0,1-1,1-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,1-1,0-0,0-0
125,x_world,1,1933.786879564129,2112.0829653924093,0.01906785375311712,0.018574566300229405,0.017985822016878844,0.016658224430786815,0.011468196193191244,0.016750932538840687,0.014477702978259845,0.013469067521184012,0.012944948993426497,0.013208842365584395,0.008279771919734162,0.0124760667556378,8,90,45.857142857142854,43,1-0,0-0,0-0,0-0,0-0,0-0,1-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0,0-0,1-0,0-0,0-0,1-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-1,0-0,1-1,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,1-0,0-0
126,x_vol_world2,1,5706.437051875954,5981.9855481560235,0.010928512279307936,0.010883417165370913,0.0073818142207427995,0.007706708277496792,0.006595647079902973,0.008699219804564283,0.007600216746936348,0.008247259289250358,0.005382957352797749,0.00399413178111052,0.004878748402913575,0.00602066271460171,1,98,51.333333333333336,53,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
127,x_vol_world2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,95,49.5625,47,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128,x_vol_world2,1,2601.2606662127896,2701.7548236796383,0.010206664680557578,0.011874525188392937,0.009812333301679988,0.00826205939317391,0.0065986813884323205,0.009350852790447346,0.006448567590922362,0.0078002976469395725,0.0059399801249376515,0.006498743425776533,0.005777651690521805,0.00649304809581958,8,97,62.666666666666664,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,x_vol_world2,1,3308.6014444534153,3418.8208429654433,0.011071561667671296,0.011474628029761185,0.009053846141527317,0.006675398051568813,0.005828317801493565,0.008820750338404435,0.00691417791681179,0.008307826780655657,0.006578278446049748,0.005216562861049235,0.004738679202374545,0.0063511050413882,6,76,39.4,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
130,x_vol_world2,1,3510.0455097530553,3610.539667219904,0.010588825866141266,0.010425553331838639,0.010833197896731005,0.009736989711558725,0.004790936586519062,0.00927510067855774,0.008025356993643233,0.008721071589520889,0.006539194767549517,0.006159561778230215,0.0033083057818606956,0.00655069818216091,6,97,51.666666666666664,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
131,x_vol_world2,1,4950.417200936859,5167.614250945855,0.012406674835183672,0.014498765407089284,0.00832134406014762,0.010952732921984837,0.007251909801342029,0.010686285405149489,0.007912658259483365,0.011753769735316895,0.00661292005531316,0.006296515511087126,0.0061133285866775385,0.00773783842957562,3,98,46.476190476190474,39,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
132,x_vol_world2,1,4363.633600016732,4551.654926890192,0.00930338227756547,0.007366792869465922,0.00907926829913225,0.00914004221069184,0.007054715592152926,0.008388840249801681,0.0066695171669165195,0.005579357795388998,0.006931060995505118,0.006630096323365501,0.004898888294637384,0.0061417841151627,4,91,48.72222222222222,46.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
133,x_vol_world2,1,3707.96859334992,3866.8141970878423,0.012939591700826234,0.011465299006499912,0.012337477489675897,0.010581331965775612,0.008620576915711263,0.011188855415697783,0.009271388607286414,0.008917729121293036,0.008926255091333516,0.008149939769932151,0.0070674656950288645,0.0084665556569748,3,93,52,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,x_vol_world2,1,3734.9858012272525,3913.281887055533,0.012054131728890208,0.010631129934798983,0.01069098914460835,0.010027633544035104,0.006790873929040712,0.01003895165627467,0.008219371649352101,0.005562553562130311,0.006824287150650145,0.005865213493331625,0.004847640784975792,0.006263813328088,2,89,37.294117647058826,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,x_vol_world2,1,3693.1661720271773,3900.6379809909945,0.013884511867794179,0.011821078564014376,0.01075270462454507,0.010031911897500318,0.009310209702872671,0.011160083331345322,0.010216728670990672,0.009272345868349663,0.007744773321771735,0.007198318951270969,0.006941013022937255,0.00827463596706406,7,97,48.4,47.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,x_vol_world2,1,1690.468510944324,1752.061704230457,0.010948774738718827,0.01165505168928556,0.01165505168928556,0.01165505168928556,0.009380032948421803,0.011058792550999463,0.008462816880431396,0.008562830550784323,0.008562830550784323,0.008562830550784323,0.007211273839148731,0.00827251647438662,17,89,58.4,75,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,x_vol_world2,1,3625.951582217963,3852.8738732721376,0.01279389864304961,0.01423170585441566,0.008936321987361927,0.008948940038378024,0.007023856493062099,0.010386944603253463,0.007741176522451409,0.011299490685370795,0.0074969679569944145,0.006358894747433759,0.006085782962749743,0.00779646257500002,1,93,49.54545454545455,54,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
138,x_vol_world2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,95,50.38461538461539,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
